,incident_num,date_time,day_of_week,address_number_primary,address_dir_primary,address_road_primary,address_sfx_primary,address_dir_intersecting,address_road_intersecting,address_sfx_intersecting,call_type,disposition,beat,priority,address_number_primary_str,Address,lat,lng,zipcode,Zipcodes
25355,E23010027172,2023-01-20 00:35:09,6,4200,,CLAIREMONT MESA,BLV,,,,1151,K,114,2,4200,"4200 CLAIREMONT MESA BLV San Diego, California",32.8311724,-117.2017713,92117,92117
25356,E23010027173,2023-01-20 00:35:56,6,2500,,L,ST,,,,CCCC,W,515,4,2500,"2500 L ST San Diego, California",32.707382,-117.140213,92102,92102
25357,E23010027174,2023-01-20 00:38:30,6,4400,,TAYLOR,ST,,,,T,O,623,2,4400,"4400 TAYLOR ST San Diego, California",32.7595576,-117.1963099,92103,92103
25358,E23010027175,2023-01-20 00:38:52,6,4200,,MYRTLE,AVE,,,,459A,K,834,2,4200,"4200 MYRTLE AVE San Diego, California",32.7421748,-117.1045451,3408,92105
25359,E23010027176,2023-01-20 00:39:52,6,10000,,SANTANA RANCH,LN,,,,AU10851,W,-1,2,10000,"10000 SANTANA RANCH LN San Diego, California",32.859293,-116.9730917,92071,92071
25360,E23010027177,2023-01-20 00:41:02,6,2300,,CARMEL VALLEY,RD,,,,1150,K,933,2,2300,"2300 CARMEL VALLEY RD San Diego, California",32.9331804,-117.2533589,92014,92121
25361,E23010027178,2023-01-20 00:41:52,6,700,,05TH,AVE,,,,FD,K,523,2,700,"700 05TH AVE San Diego, California",32.7127625,-117.1601598,92101,92101
25362,E23010027179,2023-01-20 00:43:42,6,4600,,WIGHTMAN,ST,,,,MS,R,833,1,4600,"4600 WIGHTMAN ST San Diego, California",32.7477042,-117.0955222,2832,92105
25363,E23010027180,2023-01-20 00:46:52,6,3600,,ROSECRANS,ST,,,,415,CAN,611,2,3600,"3600 ROSECRANS ST San Diego, California",32.7510321,-117.2056928,92110,92110
25364,E23010027181,2023-01-20 00:47:02,6,6800,,MALLARD,ST,,,,MPSSTP,K,435,2,6800,"6800 MALLARD ST San Diego, California",32.7296677,-117.0506258,92114,92114
25365,E23010027182,2023-01-20 00:48:13,6,2100,,SAIPAN,DR,,,,1171,K,438,1,2100,"2100 SAIPAN DR San Diego, California",32.6821092,-117.056914,92139,92139
25366,E23010027183,2023-01-20 00:48:13,6,0,,SORRENTO VALLEY,BLV,,SORRENTO VALLEY,,11-8,K,931,0,,"SORRENTO VALLEY BLV San Diego, California",32.9104282,-117.2011179,92121,92121
25367,E23010027184,2023-01-20 00:48:49,6,5800,,SALACOT,CT,,,,MS,K,312,1,5800,"5800 SALACOT CT San Diego, California",32.83895380000001,-117.1000706,1019,92124
25368,E23010027185,2023-01-20 00:49:36,6,15200,,AVENUE OF SCIENCE,,,,,1153,K,232,2,15200,"15200 AVENUE OF SCIENCE San Diego, California",32.9911842,-117.0817884,92128,92128
25369,E23010027186,2023-01-20 00:51:27,6,8800,,VIA ANDAR,,,,,PARTY,K,115,3,8800,"8800 VIA ANDAR San Diego, California",32.8661374,-117.2088796,92122,92122
25370,E23010027187,2023-01-20 00:56:01,6,3400,,CASTLE GLEN,DR,,,,415N,CAN,311,3,3400,"3400 CASTLE GLEN DR San Diego, California",32.8049624,-117.1305547,92123,92123
25371,E23010027188,2023-01-20 00:57:37,6,0,,MONTEZUMA,RD,,EAST FALLS VIEW,,CW,K,327,1,,"MONTEZUMA RD San Diego, California",32.7707666,-117.076461,United States,92182
25372,E23010027189,2023-01-20 01:00:33,6,5200,,GAINES,ST,,,,1186,CAN,622,3,5200,"5200 GAINES ST San Diego, California",32.7650082,-117.1950692,92110,92110
25373,E23010027190,2023-01-20 01:01:48,6,2400,,HOTEL CIRCLE NORTH,,,,,T,O,623,2,2400,"2400 HOTEL CIRCLE NORTH San Diego, California",32.7598862,-117.1857047,92108,92108
25374,E23010027191,2023-01-20 01:01:57,6,0,,CAMPANILE,DR,,MONTEZUMA,,CW,K,326,1,,"CAMPANILE DR San Diego, California",32.7683803,-117.0715525,United States,92115
25375,E23010027192,2023-01-20 01:02:32,6,13300,,SALMON RIVER,RD,,,,MTG,O,233,4,13300,"13300 SALMON RIVER RD San Diego, California",32.9579552,-117.1215157,92129,92129
25376,E23010027193,2023-01-20 01:02:43,6,2900,,ZOO,DR,,,,AU2,W,531,2,2900,"2900 ZOO DR San Diego, California",32.7381335,-117.1491923,92101,92103
25377,E23010027195,2023-01-20 01:11:28,6,3500,,54TH,ST,,,,1016,A,451,2,3500,"3500 54TH ST San Diego, California",32.7436363,-117.0796046,3761,92105
25378,E23010027196,2023-01-20 01:12:16,6,0,,INTERSTATE 15 NB,,,,,MPSSTP,K,-1,2,,"INTERSTATE 15 NB San Diego, California",32.9496519,-117.1047374,United States,92129
25379,E23010027197,2023-01-20 01:12:52,6,400,,47TH,ST,,,,T,CAN,445,2,400,"400 47TH ST San Diego, California",32.708983,-117.0937049,4735,92102
25380,E23010027198,2023-01-20 01:13:18,6,900,,G,ST,,,,CW,K,521,1,900,"900 G ST San Diego, California",32.7125966,-117.1565073,92101,92101
25381,E23010027199,2023-01-20 01:14:17,6,2600,,MISSION,BLV,,,,MPSSTP,R,121,2,2600,"2600 MISSION BLV San Diego, California",32.7598121,-117.249047,92109,92017
25382,E23010027200,2023-01-20 01:15:14,6,8300,,MIRA MESA,BLV,,,,HZRD,K,242,1,8300,"8300 MIRA MESA BLV San Diego, California",32.9136598,-117.1448019,92126,92126
25383,E23010027201,2023-01-20 01:16:17,6,600,,EL PRADO,,,,,SELENF,K,531,3,600,"600 EL PRADO San Diego, California",32.7314028,-117.1592796,92103,92101
25384,E23010027202,2023-01-20 01:16:38,6,4300,,OCEAN,BLV,,,,SELENF,K,122,3,4300,"4300 OCEAN BLV San Diego, California",32.7934429,-117.2557294,92109,92109
25385,E23010027203,2023-01-20 01:17:17,6,0,,GARNET,AVE,,BAYARD,,10851R,K,122,2,,"GARNET AVE San Diego, California",32.8011136,-117.2348311,United States,92109
25386,E23010027205,2023-01-20 01:21:07,6,3000,,CORONADO (SB),AVE,,,,SELENF,K,723,3,3000,"3000 CORONADO (SB) AVE San Diego, California",32.5659757,-117.066729,92173,92173
25387,E23010027206,2023-01-20 01:22:17,6,4600,,AIR,WAY,,,,911,K,447,1,4600,"4600 AIR WAY San Diego, California",32.720045,-117.0980869,2528,92102
25388,E23010027207,2023-01-20 01:22:40,6,4800,,CATOCTIN,DR,,,,459C,K,327,2,4800,"4800 CATOCTIN DR San Diego, California",32.7669065,-117.0616446,2606,92115
25389,E23010027208,2023-01-20 01:23:57,6,2800,,CARMEL VALLEY,RD,,,,T,K,932,2,2800,"2800 CARMEL VALLEY RD San Diego, California",32.9309785,-117.2437998,92014,92014
25390,E23010027209,2023-01-20 01:24:02,6,4800,,LOGAN,AVE,,,,415V,R,446,1,4800,"4800 LOGAN AVE San Diego, California",32.6970262,-117.0905489,92113,91950
25391,E23010027210,2023-01-20 01:24:04,6,9100,,JUDICIAL,DR,,,,602,A,115,2,9100,"9100 JUDICIAL DR San Diego, California",32.871757,-117.2045504,92122,92122
25392,E23010027211,2023-01-20 01:25:23,6,3700,,AREY,DR,,,,SELENF,K,723,3,3700,"3700 AREY DR San Diego, California",32.5790066,-117.0559457,92154,92154
25393,E23010027212,2023-01-20 01:27:32,6,8300,,GILMAN,DR,,,,11-7,K,124,1,8300,"8300 GILMAN DR San Diego, California",32.8568496,-117.2376227,2642,02037
25394,E23010027213,2023-01-20 01:30:15,6,900,,F,ST,,,,415N,CAN,521,3,900,"900 F ST San Diego, California",32.7140545,-117.1558408,92101,92101
25395,E23010027214,2023-01-20 01:32:15,6,5300,,UNIVERSITY,AVE,,,,459A,K,826,3,5300,"5300 UNIVERSITY AVE San Diego, California",32.7492514,-117.0812912,92105,92105
25396,E23010027215,2023-01-20 01:35:14,6,4900,,NEWPORT,AVE,,,,415,K,614,2,4900,"4900 NEWPORT AVE San Diego, California",32.7460533,-117.2492724,92107,92017
25397,E23010027216,2023-01-20 01:39:44,6,600,,FRONT (SB),ST,,,,1151,O,712,2,600,"600 FRONT (SB) ST San Diego, California",32.7120889,-117.165066,6730,92101
25398,E23010027217,2023-01-20 01:40:23,6,3600,,04TH,AVE,,,,415,K,627,2,3600,"3600 04TH AVE San Diego, California",32.7433508,-117.1615802,92103,92103
25399,E23010027218,2023-01-20 01:40:32,6,100,,ELM,ST,,,,1140OD,K,529,0,100,"100 ELM ST San Diego, California",32.72429630000001,-117.1635176,2602,92101
25400,E23010027219,2023-01-20 01:40:59,6,0,,IMPERIAL,AVE,,16TH,,CCCC,W,521,4,,"IMPERIAL AVE San Diego, California",32.7041977,-117.0982973,United States,92114
25401,E23010027220,2023-01-20 01:42:18,6,2700,,BOSTON,AVE,,,,T,O,511,2,2700,"2700 BOSTON AVE San Diego, California",32.69383,-117.1359317,3708,92113
25402,E23010027221,2023-01-20 01:43:23,6,0,,MONTEZUMA,RD,,EL CAJON,,T,K,821,2,,"MONTEZUMA RD San Diego, California",32.7707666,-117.076461,United States,92182
25403,E23010027222,2023-01-20 01:43:54,6,600,,05TH,AVE,,,,415V,A,523,1,600,"600 05TH AVE San Diego, California",32.711697,-117.16042,6916,92101
25404,E23010027223,2023-01-20 01:45:26,6,1200,,WEST MORENA,BLV,,,,459,A,622,0,1200,"1200 WEST MORENA BLV San Diego, California",32.7688029,-117.2022333,3852,92110
25405,E23010027224,2023-01-20 01:46:01,6,0,,06TH,AVE,,G,,242,DUP,523,1,,"06TH AVE San Diego, California",32.7306197,-117.1594089,United States,92101
25406,E23010027225,2023-01-20 01:46:36,6,5800,,MONTEZUMA,RD,,,,HZRD,K,326,1,5800,"5800 MONTEZUMA RD San Diego, California",32.7709854,-117.0716502,92115,92182
25407,E23010027226,2023-01-20 01:48:49,6,7000,,FRIARS,RD,,,,72HR,W,623,3,7000,"7000 FRIARS RD San Diego, California",32.769451,-117.1702178,5107,92108
25408,E23010027227,2023-01-20 01:49:44,6,600,,24TH,ST,,,,SELENF,K,514,3,600,"600 24TH ST San Diego, California",32.7115803,-117.1424613,92102,92102
25409,E23010027228,2023-01-20 01:51:38,6,12900,,EL CAMINO REAL,,,,,SELENF,K,934,3,12900,"12900 EL CAMINO REAL San Diego, California",32.9517295,-117.2342651,92130,92014
25410,E23010027229,2023-01-20 01:53:14,6,5900,,SHAW LOPEZ,ROW,,,,459A,X,931,2,5900,"5900 SHAW LOPEZ ROW San Diego, California",32.9130547,-117.1904107,4301,92121
25411,E23010027231,2023-01-20 01:57:33,6,700,,A,ST,,,,10852C,K,524,2,700,"700 A ST San Diego, California",32.7188655,-117.158357,92101,92101
25412,E23010027232,2023-01-20 01:57:49,6,2000,,DAIRY MART,RD,,,,LOJACK,A,712,1,2000,"2000 DAIRY MART RD San Diego, California",32.5615069,-117.0624182,1882,92173
25413,E23010027233,2023-01-20 01:59:50,6,2000,,EBERS,ST,,,,586,O,614,4,2000,"2000 EBERS ST San Diego, California",32.7453933,-117.2444033,2228,92107
25414,E23010027234,2023-01-20 02:00:42,6,8800,,VIA ANDAR,,,,,PARTY,K,115,3,8800,"8800 VIA ANDAR San Diego, California",32.8661374,-117.2088796,92122,92122
25415,E23010027235,2023-01-20 02:03:58,6,3300,,ORANGE,AVE,,,,459A,K,838,3,3300,"3300 ORANGE AVE San Diego, California",32.753331,-117.122215,2116,92104
25416,E23010027236,2023-01-20 02:06:23,6,3400,,CAMINO DEL RIO NORTH,,,,,459A,R,315,2,3400,"3400 CAMINO DEL RIO NORTH San Diego, California",32.777323,-117.1225569,92108,92108
25417,E23010027238,2023-01-20 02:07:53,6,3000,,53RD,ST,,,,CCCC,W,451,4,3000,"3000 53RD ST San Diego, California",32.7365181,-117.0814506,4920,92105
25418,E23010027239,2023-01-20 02:11:18,6,16700,,BERNARDO CENTER,DR,,,,459A,K,234,3,16700,"16700 BERNARDO CENTER DR San Diego, California",33.0168145,-117.0766039,92128,92128
25419,E23010027240,2023-01-20 02:13:08,6,4100,,MISSION,BLV,,,,459A,K,122,3,4100,"4100 MISSION BLV San Diego, California",32.7924728,-117.2544139,92109,92109
25420,E23010027242,2023-01-20 02:13:19,6,500,,MARKET,ST,,,,415V,A,523,1,500,"500 MARKET ST San Diego, California",32.7115645,-117.1641053,92101,92101
25421,E23010027243,2023-01-20 02:18:00,6,2100,,CORONADO (SB),AVE,,,,5150,K,722,2,2100,"2100 CORONADO (SB) AVE San Diego, California",32.5659757,-117.066729,92173,92173
25422,E23010027244,2023-01-20 02:18:38,6,7000,,FRIARS,RD,,,,459A,CAN,623,3,7000,"7000 FRIARS RD San Diego, California",32.769451,-117.1702178,5107,92108
25423,E23010027245,2023-01-20 02:23:41,6,600,,10TH,AVE,,,,459A,CAN,521,3,600,"600 10TH AVE San Diego, California",32.7115606,-117.1555917,7218,92101
25424,E23010027246,2023-01-20 02:24:58,6,1800,S,32ND,ST,,,,CW,K,511,2,1800,"1800 S 32ND ST San Diego, California",32.6868391,-117.1254915,92136,92113
25425,E23010027247,2023-01-20 02:25:39,6,4100,,44TH,ST,,,,10852C,K,831,2,4100,"4100 44TH ST San Diego, California",32.7514396,-117.099813,92105,92105
25426,E23010027249,2023-01-20 02:29:01,6,1400,,F,ST,,,,MPSSTP,O,521,2,1400,"1400 F ST San Diego, California",32.7136618,-117.1519603,6621,92101
25427,E23010027250,2023-01-20 02:37:31,6,1500,,INDIA,ST,,,,602,CAN,528,2,1500,"1500 INDIA ST San Diego, California",32.720899,-117.1682909,2405,92101
25428,E23010027252,2023-01-20 02:40:12,6,1200,,WEST MORENA,BLV,,,,459A,K,622,2,1200,"1200 WEST MORENA BLV San Diego, California",32.7688029,-117.2022333,3852,92110
25429,E23010027253,2023-01-20 02:40:14,6,1700,,GARNET,AVE,,,,1016,A,122,2,1700,"1700 GARNET AVE San Diego, California",32.800201,-117.238991,92109,92109
25430,E23010027254,2023-01-20 02:41:12,6,10400,,LES ARBRES,PL,,,,459A,K,241,2,10400,"10400 LES ARBRES PL San Diego, California",32.9130474,-117.0771553,2351,92131
25431,E23010027255,2023-01-20 02:42:45,6,0,,LINCOLN,AVE,,UNIVERSITY,,417,R,838,0,,"LINCOLN AVE San Diego, California",32.7503154,-117.1375776,United States,92104
25432,E23010027256,2023-01-20 02:43:03,6,500,,C,ST,,,,1087,K,524,2,500,"500 C ST San Diego, California",32.7167944,-117.1633601,92101,92101
25433,E23010027257,2023-01-20 02:49:52,6,1800,W,WASHINGTON,ST,,,,488,O,626,2,1800,"1800 W WASHINGTON ST San Diego, California",32.7433285,-117.1814393,92110,92103
25434,E23010027258,2023-01-20 02:52:30,6,1200,,WEST MORENA,BLV,,,,594,R,622,2,1200,"1200 WEST MORENA BLV San Diego, California",32.7688029,-117.2022333,3852,92110
25435,E23010027259,2023-01-20 02:56:55,6,1500,,05TH,AVE,,,,FD,K,526,2,1500,"1500 05TH AVE San Diego, California",32.7210382,-117.1604456,3203,92101
25436,E23010027260,2023-01-20 02:59:16,6,9200,,AERO,DR,,,,PAPER,O,311,3,9200,"9200 AERO DR San Diego, California",32.8098601,-117.1317758,92123,92123
25437,E23010027261,2023-01-20 03:02:43,6,800,,G,ST,,,,602,K,524,2,800,"800 G ST San Diego, California",32.7125811,-117.15741,6421,92101
25438,E23010027262,2023-01-20 03:03:44,6,1400,,BROADWAY,,,,,AU1,W,521,1,1400,"1400 BROADWAY San Diego, California",32.7159732,-117.151728,92101,92101
25439,E23010027264,2023-01-20 03:06:32,6,200,,06TH,AVE,,,,415,CAN,521,2,200,"200 06TH AVE San Diego, California",32.707468,-117.15948,92101,92101
25440,E23010027265,2023-01-20 03:08:16,6,500,W,SAN YSIDRO,BLV,,,,1171,K,712,1,500,"500 W SAN YSIDRO BLV San Diego, California",32.5565512,-117.056457,92173,92173
25441,E23010027266,2023-01-20 03:13:19,6,7300,,CLAIREMONT MESA,BLV,,,,459A,K,313,3,7300,"7300 CLAIREMONT MESA BLV San Diego, California",32.8333842,-117.1612834,92111,92111
25442,E23010027267,2023-01-20 03:15:18,6,1200,,04TH,AVE,,,,SLEEPER,K,524,3,1200,"1200 04TH AVE San Diego, California",32.7180538,-117.1614469,4206,92101
25443,E23010027268,2023-01-20 03:15:55,6,3500,,DEL REY,ST,,,,MPSSTP,R,122,2,3500,"3500 DEL REY ST San Diego, California",32.8023848,-117.2135776,92109,92109
25444,E23010027269,2023-01-20 03:20:47,6,4300,,EL CAJON,BLV,,,,1150,K,824,2,4300,"4300 EL CAJON BLV San Diego, California",32.7553901,-117.1012242,1212,92115
25445,E23010027270,2023-01-20 03:20:49,6,8400,,JACKIE,DR,,,,INFO,W,324,2,8400,"8400 JACKIE DR San Diego, California",32.8081042,-117.0166482,1935,92119
25446,E23010027271,2023-01-20 03:28:00,6,7500,,AIRWAY,RD,,,,459A,O,713,2,7500,"7500 AIRWAY RD San Diego, California",32.5606642,-116.9798941,92154,
25447,E23010027272,2023-01-20 03:29:27,6,2300,,ULRIC,ST,,,,459A,R,621,3,2300,"2300 ULRIC ST San Diego, California",32.7856259,-117.1688781,92111,92111
25448,E23010027273,2023-01-20 03:31:42,6,6100,,EL CAJON,BLV,,,,459,R,821,0,6100,"6100 EL CAJON BLV San Diego, California",32.7618947,-117.0661859,3914,92115
25449,E23010027274,2023-01-20 03:33:29,6,1700,,ORO VISTA,RD,,,,459A,R,722,3,1700,"1700 ORO VISTA RD San Diego, California",32.5656178,-117.0793689,92154,92154
25450,E23010027275,2023-01-20 03:37:25,6,13600,,POWAY,RD,,,,AU10851,W,-1,2,13600,"13600 POWAY RD San Diego, California",32.9564557,-117.0367631,92064,92064
25451,E23010027277,2023-01-20 03:37:39,6,0,,30TH,ST,,LANDIS,,CW,K,813,1,,"30TH ST San Diego, California",32.734747,-117.1293342,United States,92104
25452,E23010027278,2023-01-20 03:39:05,6,10600,,ANIMA,WY,,,,415,R,242,2,10600,"10600 ANIMA WY San Diego, California",32.8966501,-117.1679387,92126,92121
25453,E23010027279,2023-01-20 03:42:49,6,12500,,HEATHERTON,CT,,,,911,U,231,1,12500,"12500 HEATHERTON CT San Diego, California",32.9449985,-117.0885209,92128,92128
25454,E23010027280,2023-01-20 03:43:33,6,4300,,LANDIS,ST,,,,MTG,K,834,4,4300,"4300 LANDIS ST San Diego, California",32.745903,-117.1020713,2612,92105
25455,E23010027281,2023-01-20 03:43:53,6,700,E,SAN YSIDRO,BLV,,,,415,K,714,2,700,"700 E SAN YSIDRO BLV San Diego, California",32.5452999,-117.030612,92173,92173
25456,E23010027282,2023-01-20 03:49:53,6,800,,17TH,ST,,,,459,K,521,1,800,"800 17TH ST San Diego, California",32.7136851,-117.1485822,92101,92134
25457,E23010027283,2023-01-20 03:49:59,6,700,W,E,ST,,,,1147,K,522,0,700,"700 W E ST San Diego, California",32.7151009,-117.1694651,5984,92101
25458,E23010027284,2023-01-20 03:52:12,6,100,,PARK,PLZ,,,,415,K,541,2,100,"100 PARK PLZ San Diego, California",32.7064633,-117.1547429,92101,92101
25459,E23010027285,2023-01-20 03:54:46,6,900,,STATE,ST,,,,11-6,CAN,522,1,900,"900 STATE ST San Diego, California",32.7146575,-117.1665056,92101,92101
25460,E23010027286,2023-01-20 03:57:22,6,8700,,APPROACH,RD,,,,459C,K,713,2,8700,"8700 APPROACH RD San Diego, California",32.5695881,-116.9546743,7709,92154
25461,E23010027287,2023-01-20 04:03:03,6,0,,JARVIS,ST,,ROSECRANS,,MTG,K,615,4,,"JARVIS ST San Diego, California",32.728596,-117.228844,92106,92106
25462,E23010027288,2023-01-20 04:05:37,6,1700,,STATE,ST,,,,459A,CAN,528,2,1700,"1700 STATE ST San Diego, California",32.722987,-117.1665169,2513,92101
25463,E23010027289,2023-01-20 04:06:28,6,4300,,OCEAN VIEW,BLV,,,,T,R,441,2,4300,"4300 OCEAN VIEW BLV San Diego, California",32.7007003,-117.1023149,1827,92113
25464,E23010027290,2023-01-20 04:08:56,6,2400,,MORENA,BLV,,,,459A,R,116,3,2400,"2400 MORENA BLV San Diego, California",32.7872214,-117.2062609,92110,92110
25465,E23010027292,2023-01-20 04:13:15,6,1000,,EMERALD,ST,,,,MP,R,122,2,1000,"1000 EMERALD ST San Diego, California",32.7992467,-117.252384,92109,92109
25466,E23010027293,2023-01-20 04:20:50,6,200,W,ARBOR,DR,,,,242R,W,627,3,200,"200 W ARBOR DR San Diego, California",32.7542698,-117.166135,92103,92103
25467,E23010027296,2023-01-20 04:26:45,6,1400,,PARK,BLV,,,,459A,CAN,521,2,1400,"1400 PARK BLV San Diego, California",32.7199598,-117.1542367,92101,92101
25468,E23010027297,2023-01-20 04:26:57,6,0,,07TH,AVE,,K,,245,DUP,541,1,,"07TH AVE San Diego, California",32.7156744,-117.1583393,92101,92101
25469,E23010027298,2023-01-20 04:30:31,6,3200,,HANCOCK,ST,,,,10851E,K,611,3,3200,"3200 HANCOCK ST San Diego, California",32.7542586,-117.2051244,92110,92110
25470,E23010027299,2023-01-20 04:38:13,6,300,,AVERIL,RD,,,,459HP,R,712,0,300,"300 AVERIL RD San Diego, California",32.5594811,-117.0542773,92173,92173
25471,E23010027300,2023-01-20 04:43:55,6,400,,EUCLID,AVE,,,,5150,K,446,2,400,"400 EUCLID AVE San Diego, California",32.7091588,-117.0850962,92114,92105
25472,E23010027301,2023-01-20 04:45:03,6,1700,,J,ST,,,,FU,K,521,2,1700,"1700 J ST San Diego, California",32.7094226,-117.1485541,7628,92101
25473,E23010027302,2023-01-20 04:45:58,6,4500,,EL CAJON,BLV,,,,T,K,824,2,4500,"4500 EL CAJON BLV San Diego, California",32.7553282,-117.0975753,92115,92115
25474,E23010027303,2023-01-20 04:47:32,6,900,,F,ST,,,,415,K,521,2,900,"900 F ST San Diego, California",32.7140545,-117.1558408,92101,92101
25475,E23010027304,2023-01-20 04:51:12,6,7200,,LISBON,ST,,,,459A,CAN,434,2,7200,"7200 LISBON ST San Diego, California",32.7126559,-117.0436798,3005,92114
25476,E23010027305,2023-01-20 04:53:01,6,3500,,01ST,AVE,,,,415V,K,627,1,3500,"3500 01ST AVE San Diego, California",32.7414711,-117.1639705,92103,92103
25477,E23010027306,2023-01-20 04:59:57,6,3700,,MAIN,ST,,,,415,K,511,2,3700,"3700 MAIN ST San Diego, California",32.6856593,-117.1151308,3830,92113
25478,E23010027307,2023-01-20 05:00:28,6,3500,,SPORTS ARENA,BLV,,,,459A,CAN,611,3,3500,"3500 SPORTS ARENA BLV San Diego, California",32.7551821,-117.2123081,4919,92110
25479,E23010027308,2023-01-20 05:00:53,6,6300,,UNIVERSITY,AVE,,,,488R,K,841,9,6300,"6300 UNIVERSITY AVE San Diego, California",32.7542686,-117.0599499,5813,92115
25480,E23010027309,2023-01-20 05:05:03,6,5400,,UNIVERSITY,AVE,,,,1186,K,822,3,5400,"5400 UNIVERSITY AVE San Diego, California",32.7488499,-117.0793707,92105,92115
25481,E23010027310,2023-01-20 05:05:22,6,5400,,RESERVOIR,DR,,,,459HP,K,327,0,5400,"5400 RESERVOIR DR San Diego, California",32.7734398,-117.0563021,92120,92115
25482,E23010027311,2023-01-20 05:05:40,6,6500,,NANCY RIDGE,DR,,,,459A,U,931,3,6500,"6500 NANCY RIDGE DR San Diego, California",32.8877042,-117.1815142,92121,92121
25483,E23010027312,2023-01-20 05:06:52,6,0,SB,15,,,CAMINO DEL NORTE,,1150,O,234,2,,"SB 15 San Diego, California",32.7374729,-117.1136511,United States,92104
25484,E23010027313,2023-01-20 05:08:04,6,700,,SEAGIRT,CT,,,,415N,W,121,3,700,"700 SEAGIRT CT San Diego, California",32.7853898,-117.2540274,7017,92109
25485,E23010027314,2023-01-20 05:10:12,6,4000,,MOUNT ABRAHAM,AVE,,,,1185,R,111,3,4000,"4000 MOUNT ABRAHAM AVE San Diego, California",32.8171019,-117.1754155,3211,92111
25486,E23010027315,2023-01-20 05:11:59,6,12600,,TORREY BLUFF,DR,,,,1140OD,K,934,0,12600,"12600 TORREY BLUFF DR San Diego, California",32.9528701,-117.2277153,92130,92130
25487,E23010027316,2023-01-20 05:14:22,6,5000,,WIGHTMAN,ST,,,,1171,K,827,1,5000,"5000 WIGHTMAN ST San Diego, California",32.7472715,-117.0869897,92105,92105
25488,E23010027317,2023-01-20 05:18:22,6,8800,,CLAIREMONT MESA,BLV,,,,459A,U,313,3,8800,"8800 CLAIREMONT MESA BLV San Diego, California",32.832288,-117.1377133,92123,92123
25489,E23010027318,2023-01-20 05:18:28,6,0,,05TH,AVE,,K,,C11,O,523,1,,"05TH AVE San Diego, California",32.7313918,-117.1602848,United States,92101
25490,E23010027319,2023-01-20 05:19:46,6,0,NB,805,,,47TH,,T,O,-1,2,,"NB 805 San Diego, California",32.715738,-117.1610838,United States,92101
25491,E23010027321,2023-01-20 05:24:35,6,8000,,OTHELLO,AVE,,,,SELENF,O,313,3,8000,"8000 OTHELLO AVE San Diego, California",32.8178854,-117.1514574,92111,92111
25492,E23010027322,2023-01-20 05:26:42,6,900,,10TH,AVE,,,,1146,K,524,0,900,"900 10TH AVE San Diego, California",32.7148441,-117.1557771,92101,92101
25493,E23010027323,2023-01-20 05:27:48,6,9800,,GENESEE,AVE,,,,459A,K,115,3,9800,"9800 GENESEE AVE San Diego, California",32.8808306,-117.2182131,92037,92039
