,incident_num,date_time,day_of_week,address_number_primary,address_dir_primary,address_road_primary,address_sfx_primary,address_dir_intersecting,address_road_intersecting,address_sfx_intersecting,call_type,disposition,beat,priority,address_number_primary_str,Address
25538,E23010027370,2023-01-20 07:00:57,6,4600,,FELTON,ST,,,,586,O,811,2,4600,"4600 FELTON ST San Diego, California"
25539,E23010027371,2023-01-20 07:01:14,6,3200,,WING,ST,,,,SELENF,O,611,3,3200,"3200 WING ST San Diego, California"
25540,E23010027372,2023-01-20 07:01:34,6,2600,,SUNSET CLIFFS,BLV,,,,SELENF,O,614,3,2600,"2600 SUNSET CLIFFS BLV San Diego, California"
25541,E23010027373,2023-01-20 07:02:33,6,1800,,HOTEL CIRCLE SOUTH,,,,,5150,W,623,2,1800,"1800 HOTEL CIRCLE SOUTH San Diego, California"
25542,E23010027374,2023-01-20 07:03:41,6,5100,,WARING,RD,,,,MTG,K,322,4,5100,"5100 WARING RD San Diego, California"
25543,E23010027376,2023-01-20 07:06:04,6,2700,,HARBOR,DR,,,,1183,R,511,0,2700,"2700 HARBOR DR San Diego, California"
25544,E23010027377,2023-01-20 07:07:42,6,2100,,CORONADO (SB),AVE,,,,CC,K,722,3,2100,"2100 CORONADO (SB) AVE San Diego, California"
25545,E23010027378,2023-01-20 07:08:43,6,7000,,FRIARS,RD,,,,459A,CAN,623,3,7000,"7000 FRIARS RD San Diego, California"
25546,E23010027379,2023-01-20 07:08:46,6,3700,,WITHERBY,ST,,,,1186,O,611,3,3700,"3700 WITHERBY ST San Diego, California"
25547,E23010027380,2023-01-20 07:08:51,6,0,,15TH,ST,,G,,415,K,521,2,,"15TH ST San Diego, California"
25548,E23010027381,2023-01-20 07:10:36,6,10800,,SANDY HOOK,RD,,,,911,CAN,242,1,10800,"10800 SANDY HOOK RD San Diego, California"
25549,E23010027382,2023-01-20 07:10:45,6,4300,,KAMLOOP,AVE,,,,586,O,113,4,4300,"4300 KAMLOOP AVE San Diego, California"
25550,E23010027383,2023-01-20 07:12:56,6,2800,,TORREY PINES SCENIC,DR,,,,SELENF,R,126,3,2800,"2800 TORREY PINES SCENIC DR San Diego, California"
25551,E23010027384,2023-01-20 07:13:23,6,3300,,NORTH MISSION BAY,DR,,,,FU,O,123,2,3300,"3300 NORTH MISSION BAY DR San Diego, California"
25552,E23010027385,2023-01-20 07:13:39,6,4200,,CASS,ST,,,,SELENF,K,122,3,4200,"4200 CASS ST San Diego, California"
25553,E23010027386,2023-01-20 07:16:13,6,2100,,EMERALD,ST,,,,1185,O,122,3,2100,"2100 EMERALD ST San Diego, California"
25554,E23010027387,2023-01-20 07:18:35,6,3200,,MISSION,BLV,,,,AU1171,W,121,1,3200,"3200 MISSION BLV San Diego, California"
25555,E23010027388,2023-01-20 07:19:35,6,2700,,EL CAJON,BLV,,,,586,K,813,2,2700,"2700 EL CAJON BLV San Diego, California"
25556,E23010027389,2023-01-20 07:19:47,6,1700,,03RD,AVE,,,,1131,CAN,529,1,1700,"1700 03RD AVE San Diego, California"
25557,E23010027390,2023-01-20 07:20:34,6,5600,,MOUNT ACKERLY,DR,,,,NARC,W,112,2,5600,"5600 MOUNT ACKERLY DR San Diego, California"
25558,E23010027391,2023-01-20 07:21:32,6,4600,,ARIZONA,ST,,,,597R,K,813,3,4600,"4600 ARIZONA ST San Diego, California"
25559,E23010027392,2023-01-20 07:21:49,6,7600,,HAZARD CENTER,DR,,,,459A,K,315,3,7600,"7600 HAZARD CENTER DR San Diego, California"
25560,E23010027393,2023-01-20 07:22:35,6,2000,,COOLIDGE,ST,,,,SELENF,O,621,3,2000,"2000 COOLIDGE ST San Diego, California"
25561,E23010027394,2023-01-20 07:22:37,6,10500,,SAN DIEGO MISSION,RD,,,,CC,O,321,3,10500,"10500 SAN DIEGO MISSION RD San Diego, California"
25562,E23010027395,2023-01-20 07:25:52,6,0,,Z,ST,,ACACIA,,1185,O,442,3,,"Z ST San Diego, California"
25563,E23010027396,2023-01-20 07:26:40,6,2600,,DEL MAR HEIGHTS,RD,,,,SELENF,K,933,3,2600,"2600 DEL MAR HEIGHTS RD San Diego, California"
25564,E23010027397,2023-01-20 07:26:48,6,2600,,BIOLA,AVE,,,,487R,K,722,3,2600,"2600 BIOLA AVE San Diego, California"
25565,E23010027398,2023-01-20 07:28:25,6,4000,,05TH,AVE,,,,AU2,W,627,2,4000,"4000 05TH AVE San Diego, California"
25566,E23010027399,2023-01-20 07:29:52,6,8900,,CLAIREMONT MESA,BLV,,,,COURT,K,313,4,8900,"8900 CLAIREMONT MESA BLV San Diego, California"
25567,E23010027400,2023-01-20 07:29:57,6,8900,,CLAIREMONT MESA,BLV,,,,COURT,,313,4,8900,"8900 CLAIREMONT MESA BLV San Diego, California"
25568,E23010027401,2023-01-20 07:30:19,6,0,,CALLE ISABELINO,,,VIA MAR DE BALLENAS,,586,O,934,4,,"CALLE ISABELINO San Diego, California"
25569,E23010027402,2023-01-20 07:30:55,6,8500,,STATION VILLAGE,LN,,,,1131A,K,315,1,8500,"8500 STATION VILLAGE LN San Diego, California"
25570,E23010027403,2023-01-20 07:31:44,6,3700,,30TH,ST,,,,459A,CAN,813,3,3700,"3700 30TH ST San Diego, California"
25571,E23010027404,2023-01-20 07:33:24,6,2200,,IMPERIAL,AVE,,,,586,K,512,2,2200,"2200 IMPERIAL AVE San Diego, California"
25572,E23010027405,2023-01-20 07:33:56,6,4900,,ARIVA,WAY,,,,415V,K,313,1,4900,"4900 ARIVA WAY San Diego, California"
25573,E23010027406,2023-01-20 07:34:17,6,1200,,WEST MORENA,BLV,,,,FU,K,622,2,1200,"1200 WEST MORENA BLV San Diego, California"
25574,E23010027407,2023-01-20 07:37:07,6,11800,,CARMEL MOUNTAIN,RD,,,,415,O,232,2,11800,"11800 CARMEL MOUNTAIN RD San Diego, California"
25575,E23010027408,2023-01-20 07:38:21,6,3900,,04TH,AVE,,,,1151,K,627,2,3900,"3900 04TH AVE San Diego, California"
25576,E23010027409,2023-01-20 07:40:04,6,4000,,BEYER,BLV,,,,911,CAN,712,1,4000,"4000 BEYER BLV San Diego, California"
25577,E23010027410,2023-01-20 07:40:17,6,800,W,HAWTHORN,ST,,,,415,CAN,528,2,800,"800 W HAWTHORN ST San Diego, California"
25578,E23010027411,2023-01-20 07:40:32,6,1200,,ISLAND,AVE,,,,314,K,521,2,1200,"1200 ISLAND AVE San Diego, California"
25579,E23010027412,2023-01-20 07:41:03,6,3700,,WITHERBY,ST,,,,SELENF,K,611,3,3700,"3700 WITHERBY ST San Diego, California"
25580,E23010027413,2023-01-20 07:42:34,6,1700,,MAIN,ST,,,,459A,K,511,3,1700,"1700 MAIN ST San Diego, California"
25581,E23010027414,2023-01-20 07:42:46,6,3300,,J,ST,,,,415,K,516,2,3300,"3300 J ST San Diego, California"
25582,E23010027415,2023-01-20 07:42:57,6,0,W,BROADWAY,WAY,,UNION,,HZRD,R,525,1,,"W BROADWAY WAY San Diego, California"
25583,E23010027416,2023-01-20 07:45:09,6,0,,SCRIPPS POWAY,PKY,,SPRINGBROOK,,1183,R,246,0,,"SCRIPPS POWAY PKY San Diego, California"
25584,E23010027417,2023-01-20 07:46:17,6,500,,03RD,AVE,,,,COURT,K,724,4,500,"500 03RD AVE San Diego, California"
25585,E23010027418,2023-01-20 07:46:39,6,900,,PARK,BLV,,,,5150,W,521,2,900,"900 PARK BLV San Diego, California"
25586,E23010027419,2023-01-20 07:46:48,6,4800,,SHAWLINE,ST,,,,5150,K,313,2,4800,"4800 SHAWLINE ST San Diego, California"
25587,E23010027420,2023-01-20 07:47:12,6,9000,,MIRA MESA,BLV,,,,CW,K,242,1,9000,"9000 MIRA MESA BLV San Diego, California"
25588,E23010027421,2023-01-20 07:47:21,6,0,,SCRIPPS POWAY,PKY,,SPRING CANYON,,1183,DUP,246,0,,"SCRIPPS POWAY PKY San Diego, California"
25589,E23010027422,2023-01-20 07:47:54,6,3200,,CHEYENNE,AVE,,,,586,CAN,116,4,3200,"3200 CHEYENNE AVE San Diego, California"
25590,E23010027423,2023-01-20 07:48:53,6,1400,,COMMERCIAL,ST,,,,SELENF,O,521,3,1400,"1400 COMMERCIAL ST San Diego, California"
25591,E23010027424,2023-01-20 07:51:55,6,5300,,EVERTS,ST,,,,OVO,K,122,4,5300,"5300 EVERTS ST San Diego, California"
25592,E23010027425,2023-01-20 07:52:09,6,4000,,TAYLOR,ST,,,,911,CAN,625,1,4000,"4000 TAYLOR ST San Diego, California"
25593,E23010027426,2023-01-20 07:52:23,6,3300,,SPORTS ARENA,BLV,,,,SELENF,O,611,3,3300,"3300 SPORTS ARENA BLV San Diego, California"
25594,E23010027427,2023-01-20 07:53:01,6,13100,,AVENIDA GRANDE,,,,,459A,K,233,2,13100,"13100 AVENIDA GRANDE San Diego, California"
25595,E23010027428,2023-01-20 07:53:13,6,2100,,ABBOTT,ST,,,,SELENF,K,614,3,2100,"2100 ABBOTT ST San Diego, California"
25596,E23010027429,2023-01-20 07:53:26,6,4600,,ARIZONA,ST,,,,1182,K,813,2,4600,"4600 ARIZONA ST San Diego, California"
25597,E23010027430,2023-01-20 07:53:35,6,7900,,MODERN OASIS,DR,,,,CW,K,311,1,7900,"7900 MODERN OASIS DR San Diego, California"
25598,E23010027431,2023-01-20 07:54:36,6,8900,,CLAIREMONT MESA,BLV,,,,COURT,K,313,4,8900,"8900 CLAIREMONT MESA BLV San Diego, California"
25599,E23010027432,2023-01-20 07:56:30,6,5100,,WARING,RD,,,,1186,K,322,3,5100,"5100 WARING RD San Diego, California"
25600,E23010027433,2023-01-20 07:56:32,6,3000,,ROSECRANS,PL,,,,459A,U,612,3,3000,"3000 ROSECRANS PL San Diego, California"
25601,E23010027434,2023-01-20 07:58:48,6,0,W,B,ST,,UNION,,415,K,524,2,,"W B ST San Diego, California"
25602,E23010027435,2023-01-20 07:58:59,6,4300,,EL CAJON,BLV,,,,415,K,831,2,4300,"4300 EL CAJON BLV San Diego, California"
25603,E23010027436,2023-01-20 07:59:14,6,4000,,50TH,ST,,,,5150V,K,826,1,4000,"4000 50TH ST San Diego, California"
25604,E23010027437,2023-01-20 07:59:51,6,3200,,SPORTS ARENA,BLV,,,,1151,K,611,2,3200,"3200 SPORTS ARENA BLV San Diego, California"
25605,E23010027438,2023-01-20 07:59:53,6,1100,,PACIFIC,HWY,,,,10851RR,R,524,3,1100,"1100 PACIFIC HWY San Diego, California"
25606,E23010027439,2023-01-20 08:00:11,6,4100,,VIA DEL BARDO,,,,,FU,K,712,2,4100,"4100 VIA DEL BARDO San Diego, California"
25607,E23010027440,2023-01-20 08:00:49,6,8700,,BENNINGTON,ST,,,,CC,K,242,3,8700,"8700 BENNINGTON ST San Diego, California"
25608,E23010027441,2023-01-20 08:01:31,6,5100,,FRIARS,RD,,,,1186,O,622,3,5100,"5100 FRIARS RD San Diego, California"
25609,E23010027442,2023-01-20 08:01:33,6,0,,STATE ROUTE 94 WB,,,28TH,,HZRD,K,517,1,,"STATE ROUTE 94 WB San Diego, California"
25610,E23010027443,2023-01-20 08:02:26,6,2000,,BALBOA,AVE,,,,T,K,122,2,2000,"2000 BALBOA AVE San Diego, California"
25611,E23010027444,2023-01-20 08:03:42,6,1000,,WEST MISSION BAY,DR,,,,1183,K,121,0,1000,"1000 WEST MISSION BAY DR San Diego, California"
25612,E23010027446,2023-01-20 08:04:46,6,500,,WEST,ST,,,,487R,R,441,9,500,"500 WEST ST San Diego, California"
25613,E23010027447,2023-01-20 08:06:01,6,0,,CAMINO CALMA,,,CAMINO NOGUERA,,586,O,115,4,,"CAMINO CALMA San Diego, California"
25614,E23010027448,2023-01-20 08:07:20,6,8500,,NEW SALEM,ST,,,,459A,K,242,3,8500,"8500 NEW SALEM ST San Diego, California"
25615,E23010027449,2023-01-20 08:07:32,6,0,,BERNARDO HEIGHTS,PKY,,PASEO LUCIDO,,1182,K,234,2,,"BERNARDO HEIGHTS PKY San Diego, California"
25616,E23010027450,2023-01-20 08:08:18,6,1400,,COMMERCIAL,ST,,,,SELENF,K,521,3,1400,"1400 COMMERCIAL ST San Diego, California"
25617,E23010027451,2023-01-20 08:08:59,6,5100,,FRIARS,RD,,,,SELENF,K,622,3,5100,"5100 FRIARS RD San Diego, California"
25618,E23010027452,2023-01-20 08:09:52,6,3900,,CAMINO LINDO,,,,,586,O,115,4,3900,"3900 CAMINO LINDO San Diego, California"
25619,E23010027453,2023-01-20 08:09:53,6,0,,31ST,ST,,NORTH PARK,,415,O,813,2,,"31ST ST San Diego, California"
25620,E23010027454,2023-01-20 08:10:25,6,5500,,DEL MAR HEIGHTS,RD,,,,1021,CAN,934,3,5500,"5500 DEL MAR HEIGHTS RD San Diego, California"
25621,E23010027455,2023-01-20 08:10:35,6,4600,,CORTE MAR DEL CORAZON,,,,,586,O,934,4,4600,"4600 CORTE MAR DEL CORAZON San Diego, California"
25622,E23010027456,2023-01-20 08:10:50,6,300,,DATE,ST,,,,SCHOOL,CAN,529,4,300,"300 DATE ST San Diego, California"
25623,E23010027457,2023-01-20 08:12:42,6,10500,,SEA MIST,WAY,,,,459A,U,931,2,10500,"10500 SEA MIST WAY San Diego, California"
25624,E23010027458,2023-01-20 08:12:50,6,0,,MISSION,BLV,,WEST MISSION BAY,,FU,O,121,2,,"MISSION BLV San Diego, California"
25625,E23010027459,2023-01-20 08:13:37,6,300,,UNIVERSITY,AVE,,,,T,O,627,2,300,"300 UNIVERSITY AVE San Diego, California"
25626,E23010027460,2023-01-20 08:13:42,6,2600,,ULRIC,ST,,,,586,K,621,4,2600,"2600 ULRIC ST San Diego, California"
25627,E23010027461,2023-01-20 08:14:17,6,500,,25TH,ST,,,,10851R,R,515,2,500,"500 25TH ST San Diego, California"
25628,E23010027462,2023-01-20 08:14:57,6,2500,,ADAMS,AVE,,,,586,K,813,4,2500,"2500 ADAMS AVE San Diego, California"
25629,E23010027463,2023-01-20 08:15:54,6,500,,03RD,AVE,,,,COURT,K,724,4,500,"500 03RD AVE San Diego, California"
25630,E23010027464,2023-01-20 08:16:26,6,0,,07TH,AVE,,MARKET,,415,K,524,2,,"07TH AVE San Diego, California"
25631,E23010027465,2023-01-20 08:16:29,6,4400,,ARIZONA,ST,,,,586,K,813,4,4400,"4400 ARIZONA ST San Diego, California"
25632,E23010027466,2023-01-20 08:17:31,6,1900,,VALENTINO,ST,,,,10851R,R,722,2,1900,"1900 VALENTINO ST San Diego, California"
25633,E23010027467,2023-01-20 08:18:06,6,7700,,BELDEN,ST,,,,586,O,111,4,7700,"7700 BELDEN ST San Diego, California"
25634,E23010027468,2023-01-20 08:18:09,6,0,,LOGAN,AVE,,47TH,,PLATE,R,446,2,,"LOGAN AVE San Diego, California"
25635,E23010027469,2023-01-20 08:18:30,6,10100,,PASEO MONTRIL,,,,,1186,R,233,3,10100,"10100 PASEO MONTRIL San Diego, California"
25636,E23010027470,2023-01-20 08:19:27,6,3900,,ALABAMA,ST,,,,586,O,813,4,3900,"3900 ALABAMA ST San Diego, California"
25637,E23010027471,2023-01-20 08:20:43,6,500,W,MAPLE,ST,,,,586,K,529,4,500,"500 W MAPLE ST San Diego, California"
25638,E23010027473,2023-01-20 08:21:34,6,4500,,RIVIERA SHORES,ST,,,,10852R,R,725,3,4500,"4500 RIVIERA SHORES ST San Diego, California"
25639,E23010027474,2023-01-20 08:22:44,6,5900,,UNIVERSITY,AVE,,,,CW,K,823,1,5900,"5900 UNIVERSITY AVE San Diego, California"
25640,E23010027475,2023-01-20 08:23:08,6,0,,CAMINO RUIZ,,,MIRA MESA,,HZRD,K,242,1,,"CAMINO RUIZ San Diego, California"
25641,E23010027476,2023-01-20 08:23:40,6,600,,UPAS,ST,,,,SELENF,O,531,3,600,"600 UPAS ST San Diego, California"
25642,E23010027477,2023-01-20 08:24:03,6,8900,,CLAIREMONT MESA,BLV,,,,COURT,,313,4,8900,"8900 CLAIREMONT MESA BLV San Diego, California"
25643,E23010027478,2023-01-20 08:24:05,6,1200,,IMPERIAL,AVE,,,,417R,CAN,541,2,1200,"1200 IMPERIAL AVE San Diego, California"
25644,E23010027479,2023-01-20 08:24:12,6,700,,EL CARMEL,PL,,,,459A,K,121,2,700,"700 EL CARMEL PL San Diego, California"
25645,E23010027480,2023-01-20 08:24:21,6,3000,,BUNKER HILL,ST,,,,FU,O,122,2,3000,"3000 BUNKER HILL ST San Diego, California"
25646,E23010027481,2023-01-20 08:24:38,6,3000,,MENLO,AVE,,,,586,K,836,4,3000,"3000 MENLO AVE San Diego, California"
25647,E23010027482,2023-01-20 08:26:14,6,5500,,CLAIREMONT MESA,BLV,,,,SELENF,CAN,114,3,5500,"5500 CLAIREMONT MESA BLV San Diego, California"
25648,E23010027483,2023-01-20 08:26:16,6,6700,,KELLY,ST,,,,1130,K,621,1,6700,"6700 KELLY ST San Diego, California"
25649,E23010027484,2023-01-20 08:26:23,6,0,W,WASHINGTON,ST,,INDIA,,1021,K,628,3,,"W WASHINGTON ST San Diego, California"
25650,E23010027485,2023-01-20 08:27:41,6,3100,,FALCON,ST,,,,586,O,628,4,3100,"3100 FALCON ST San Diego, California"
25651,E23010027486,2023-01-20 08:28:01,6,2200,,RIO BONITO,WAY,,,,MPSSTP,O,315,2,2200,"2200 RIO BONITO WAY San Diego, California"
25652,E23010027487,2023-01-20 08:28:34,6,0,,CARMEL MOUNTAIN,RD,,RANCHO CARMEL,,1183,K,232,0,,"CARMEL MOUNTAIN RD San Diego, California"
25653,E23010027489,2023-01-20 08:31:03,6,2100,,BACON,ST,,,,1185,R,614,3,2100,"2100 BACON ST San Diego, California"
25654,E23010027490,2023-01-20 08:31:39,6,4200,,MISSION BAY,DR,,,,FU,O,123,2,4200,"4200 MISSION BAY DR San Diego, California"
25655,E23010027491,2023-01-20 08:31:42,6,5400,,GOVERNOR,DR,,,,1131,K,115,1,5400,"5400 GOVERNOR DR San Diego, California"
25656,E23010027492,2023-01-20 08:31:56,6,6500,,PARKSIDE,AVE,,,,CW,K,437,1,6500,"6500 PARKSIDE AVE San Diego, California"
25657,E23010027493,2023-01-20 08:31:57,6,8900,,CLAIREMONT MESA,BLV,,,,FD,K,313,2,8900,"8900 CLAIREMONT MESA BLV San Diego, California"
25658,E23010027494,2023-01-20 08:32:02,6,0,,MONTEZUMA,RD,,COLLEGE,,HZRD,K,327,1,,"MONTEZUMA RD San Diego, California"
25659,E23010027495,2023-01-20 08:32:17,6,5300,,OAKLEAF,PT,,,,459A,K,312,2,5300,"5300 OAKLEAF PT San Diego, California"
25660,E23010027496,2023-01-20 08:34:21,6,4200,,ROBBINS,ST,,,,586,O,115,2,4200,"4200 ROBBINS ST San Diego, California"
25661,E23010027497,2023-01-20 08:35:48,6,3100,,SPORTS ARENA,BLV,,,,SLEEPER,K,611,3,3100,"3100 SPORTS ARENA BLV San Diego, California"
25662,E23010027498,2023-01-20 08:36:12,6,700,,SANTA RITA,PL,,,,1151,O,121,2,700,"700 SANTA RITA PL San Diego, California"
25663,E23010027499,2023-01-20 08:37:21,6,6100,,LA JOLLA COLONY,DR,,,,1171,K,115,1,6100,"6100 LA JOLLA COLONY DR San Diego, California"
25664,E23010027500,2023-01-20 08:37:32,6,0,SB,5,,,GILMAN,,1183,DUP,124,0,,"SB 5 San Diego, California"
25665,E23010027501,2023-01-20 08:39:42,6,2000,,OSBORN,ST,,,,586,O,443,4,2000,"2000 OSBORN ST San Diego, California"
25666,E23010027502,2023-01-20 08:40:55,6,4900,,NARRAGANSETT,AVE,,,,1185,O,614,3,4900,"4900 NARRAGANSETT AVE San Diego, California"
25667,E23010027503,2023-01-20 08:41:47,6,0,,ABBOTT,ST,,SANTA MONICA,,DC,O,614,1,,"ABBOTT ST San Diego, California"
25668,E23010027504,2023-01-20 08:42:03,6,0,,HAWK,ST,,THORN,,CW,O,628,1,,"HAWK ST San Diego, California"
25669,E23010027505,2023-01-20 08:42:34,6,0,,06TH,AVE,,BROADWAY,,417,R,523,0,,"06TH AVE San Diego, California"
25670,E23010027506,2023-01-20 08:44:01,6,2500,,OLD QUARRY,RD,,,,INFO,W,315,2,2500,"2500 OLD QUARRY RD San Diego, California"
25671,E23010027507,2023-01-20 08:45:43,6,2800,,UNION,ST,,,,415,DUP,628,2,2800,"2800 UNION ST San Diego, California"
25672,E23010027508,2023-01-20 08:47:03,6,4800,,OCEAN,BLV,,,,586,O,122,4,4800,"4800 OCEAN BLV San Diego, California"
25673,E23010027509,2023-01-20 08:47:32,6,7600,,TRADE,ST,,,,508R,R,243,3,7600,"7600 TRADE ST San Diego, California"
25674,E23010027510,2023-01-20 08:48:26,6,4000,,ALBATROSS,ST,,,,SELENF,K,627,3,4000,"4000 ALBATROSS ST San Diego, California"
25675,E23010027511,2023-01-20 08:48:31,6,500,,C,ST,,,,594,A,524,2,500,"500 C ST San Diego, California"
25676,E23010027512,2023-01-20 08:48:50,6,2500,,KEEN,DR,,,,459A,CAN,438,2,2500,"2500 KEEN DR San Diego, California"
25677,E23010027513,2023-01-20 08:49:11,6,0,,(unknown),,,,,MPSSTP,K,-1,2,,"(unknown) San Diego, California"
25678,E23010027514,2023-01-20 08:49:52,6,200,,PARDEE,ST,,,,586,K,444,4,200,"200 PARDEE ST San Diego, California"
25679,E23010027515,2023-01-20 08:50:27,6,500,,C,ST,,,,FD,DUP,524,2,500,"500 C ST San Diego, California"
25680,E23010027516,2023-01-20 08:51:14,6,9100,,TOWNE CENTRE,DR,,,,AU2,W,115,2,9100,"9100 TOWNE CENTRE DR San Diego, California"
25681,E23010027517,2023-01-20 08:51:51,6,9500,,CAMINITO TOGA,,,,,10851R,R,242,2,9500,"9500 CAMINITO TOGA San Diego, California"
25682,E23010027518,2023-01-20 08:52:33,6,2900,,INGRAHAM,ST,,,,417,A,123,0,2900,"2900 INGRAHAM ST San Diego, California"
25683,E23010027519,2023-01-20 08:52:39,6,800,,VIA TONGA,CT,,,,CC,R,723,3,800,"800 VIA TONGA CT San Diego, California"
25684,E23010027521,2023-01-20 08:54:10,6,1100,,COAST,BLV,,,,586,O,124,4,1100,"1100 COAST BLV San Diego, California"
25685,E23010027522,2023-01-20 08:54:12,6,0,,WEST OCEAN AIR,DR,,OCEAN BLUFF,,586,O,934,4,,"WEST OCEAN AIR DR San Diego, California"
25686,E23010027523,2023-01-20 08:55:25,6,4500,,MERCURY,ST,,,,FU,K,313,2,4500,"4500 MERCURY ST San Diego, California"
25687,E23010027524,2023-01-20 08:55:38,6,6200,,MISSION GORGE,RD,,,,602,A,321,2,6200,"6200 MISSION GORGE RD San Diego, California"
25688,E23010027525,2023-01-20 08:55:57,6,0,,14TH,ST,,L,,1140OD,K,521,0,,"14TH ST San Diego, California"
25689,E23010027526,2023-01-20 08:56:28,6,4000,,36TH,ST,,,,586,O,838,2,4000,"4000 36TH ST San Diego, California"
25690,E23010027527,2023-01-20 08:58:25,6,8300,,LA JOLLA SCENIC,DR,,,,20002,K,124,1,8300,"8300 LA JOLLA SCENIC DR San Diego, California"
25691,E23010027528,2023-01-20 08:58:32,6,2200,,MORLEY FIELD,DR,,,,10851RR,S,531,3,2200,"2200 MORLEY FIELD DR San Diego, California"
25692,E23010027529,2023-01-20 08:59:30,6,3100,,INDIA,ST,,,,1185,O,628,3,3100,"3100 INDIA ST San Diego, California"
25693,E23010027530,2023-01-20 09:00:20,6,3500,,05TH,AVE,,,,415,K,627,2,3500,"3500 05TH AVE San Diego, California"
25694,E23010027531,2023-01-20 09:01:06,6,3700,,INDIA,ST,,,,SELENF,O,628,3,3700,"3700 INDIA ST San Diego, California"
25695,E23010027532,2023-01-20 09:01:29,6,2300,,GROVE,AVE,,,,FU,K,722,2,2300,"2300 GROVE AVE San Diego, California"
25696,E23010027533,2023-01-20 09:01:31,6,0,,DATE,AVE,,16TH (SB),,586O,U,721,4,,"DATE AVE San Diego, California"
25697,E23010027534,2023-01-20 09:01:48,6,300,,14TH,ST,,,,911,K,521,1,300,"300 14TH ST San Diego, California"
25698,E23010027535,2023-01-20 09:04:07,6,2000,,PAN AMERICAN,PLZ,,,,INFO,K,531,2,2000,"2000 PAN AMERICAN PLZ San Diego, California"
25699,E23010027536,2023-01-20 09:04:26,6,500,,ROBINSON,AVE,,,,911,CAN,627,1,500,"500 ROBINSON AVE San Diego, California"
25700,E23010027537,2023-01-20 09:04:50,6,0,,B,ST,,30TH,,AU1,W,517,1,,"B ST San Diego, California"
25701,E23010027538,2023-01-20 09:05:11,6,5100,,VIA AVANTE,,,,,5150V,R,935,0,5100,"5100 VIA AVANTE San Diego, California"
25702,E23010027539,2023-01-20 09:06:11,6,8900,,CLAIREMONT MESA,BLV,,,,COURT,,313,4,8900,"8900 CLAIREMONT MESA BLV San Diego, California"
25703,E23010027540,2023-01-20 09:06:57,6,3600,,PARK,BLV,,,,586,O,813,4,3600,"3600 PARK BLV San Diego, California"
25704,E23010027542,2023-01-20 09:07:37,6,4300,,ALTADENA,AVE,,,,415,O,826,2,4300,"4300 ALTADENA AVE San Diego, California"
25705,E23010027543,2023-01-20 09:11:32,6,3400,,ARTHUR,AVE,,,,MP,K,814,2,3400,"3400 ARTHUR AVE San Diego, California"
25706,E23010027544,2023-01-20 09:12:53,6,3700,,BEYER,BLV,,,,T,O,712,2,3700,"3700 BEYER BLV San Diego, California"
25707,E23010027545,2023-01-20 09:14:53,6,3300,,NOBEL,DR,,,,FU,O,124,2,3300,"3300 NOBEL DR San Diego, California"
25708,E23010027546,2023-01-20 09:15:16,6,2200,,HANCOCK,ST,,,,SELENF,O,611,3,2200,"2200 HANCOCK ST San Diego, California"
25709,E23010027547,2023-01-20 09:16:43,6,2300,,RIDGE VIEW,DR,,,,CW,K,447,1,2300,"2300 RIDGE VIEW DR San Diego, California"
25710,E23010027548,2023-01-20 09:17:27,6,3600,,KEARNY VILLA,RD,,,,MTG,K,311,4,3600,"3600 KEARNY VILLA RD San Diego, California"
25711,E23010027549,2023-01-20 09:17:36,6,4800,,PACIFIC,HWY,,,,1186,O,622,3,4800,"4800 PACIFIC HWY San Diego, California"
25712,E23010027550,2023-01-20 09:18:55,6,2600,,54TH,ST,,,,MTG,K,451,4,2600,"2600 54TH ST San Diego, California"
25713,E23010027551,2023-01-20 09:19:06,6,7700,,OSTROW,ST,,,,415,K,313,2,7700,"7700 OSTROW ST San Diego, California"
25714,E23010027552,2023-01-20 09:19:07,6,300,,NAPLES,ST,,,,MPSSTP,O,-1,2,300,"300 NAPLES ST San Diego, California"
25715,E23010027553,2023-01-20 09:19:56,6,0,,WINCHESTER,ST,,HOPKINS,,HZRD,K,438,2,,"WINCHESTER ST San Diego, California"
25716,E23010027554,2023-01-20 09:20:12,6,6100,,FRIARS,RD,,,,459R,R,621,3,6100,"6100 FRIARS RD San Diego, California"
25717,E23010027555,2023-01-20 09:20:49,6,2100,,KURTZ,ST,,,,SELENF,K,626,3,2100,"2100 KURTZ ST San Diego, California"
25718,E23010027556,2023-01-20 09:21:30,6,3500,,BYRD,ST,,,,415PP,K,723,2,3500,"3500 BYRD ST San Diego, California"
25719,E23010027557,2023-01-20 09:21:38,6,600,,E,ST,,,,CC,K,524,3,600,"600 E ST San Diego, California"
25720,E23010027558,2023-01-20 09:21:43,6,7900,,OTHELLO,AVE,,,,FU,K,313,2,7900,"7900 OTHELLO AVE San Diego, California"
25721,E23010027560,2023-01-20 09:22:24,6,4300,,DEL MAR,AVE,,,,CW,K,613,1,4300,"4300 DEL MAR AVE San Diego, California"
